Id,updatedtime,device_id
1144,1161,"0.01395,186,""2024-09-20 23:59:03"",""{""V1"": ""1709650.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1145,1162,"0.007274999999999999,97,""2024-09-20 23:59:03"",""{""V1"": ""3823840.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1146,1163,"0.0050999999999999995,68,""2024-09-20 23:59:03"",""{""V1"": ""822800.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1147,1165,"0.0075,100,""2024-09-20 23:59:03"",""{""V1"": ""1382800.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1148,1166,"0.010350000000000002,138,""2024-09-20 23:59:03"",""{""V1"": ""3154030.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1149,1167,"0.00855,114,""2024-09-20 23:59:03"",""{""V1"": ""1594310.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1150,1168,"0.0078000000000000005,104,""2024-09-20 23:59:03"",""{""V1"": ""2265069.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1151,1175,"0.26175,2530.2,""2024-09-20 23:59:03"",""{""V1"": ""2808900.00"", ""V9"": {""B"": ""1004800.00"", ""R"": ""1119900.00"", ""Y"": ""683600.00""}}"",9.7,95.3,112.2,NULL,NULL,NULL,NULL,NULL"
1152,1176,"0.71625,6923.8,""2024-09-20 23:59:03"",""{""V1"": ""218280000.00"", ""V9"": {""B"": ""107297000.00"", ""R"": ""108193000.00"", ""Y"": ""2509000.00""}}"",329.0,312.0,313.0,NULL,NULL,NULL,NULL,NULL"
1153,1143,"0.42434999999999995,5658,""2024-09-21 23:59:04"",""{""V1"": ""44025032.00"", ""V9"": {""B"": ""14564620.00"", ""R"": ""14846280.00"", ""Y"": ""14614133.00""}}"",189.9,187.9,187.9,NULL,NULL,NULL,NULL,NULL"
1154,1145,"0.12675,1690,""2024-09-21 23:59:04"",""{""V1"": ""15896766.00"", ""V9"": {""B"": ""5352457.50"", ""R"": ""5208299.50"", ""Y"": ""5336072.00""}}"",55.3,56.7,56.9,NULL,NULL,NULL,NULL,NULL"
1155,1146,"0.12614999999999998,1682,""2024-09-21 23:59:04"",""{""V1"": ""16093046.00"", ""V9"": {""B"": ""5391964.50"", ""R"": ""5284332.50"", ""Y"": ""5416811.00""}}"",55.2,56.5,56.5,NULL,NULL,NULL,NULL,NULL"
1156,1147,"0,0,""2024-09-21 23:59:04"",""{""V1"": ""804859.56"", ""V9"": {""B"": ""268161.22"", ""R"": ""268104.81"", ""Y"": ""268593.53""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1157,1148,"0.0028499999999999997,38,""2024-09-21 23:59:04"",""{""V1"": ""227411.25"", ""V9"": {""B"": ""72801.48"", ""R"": ""112619.23"", ""Y"": ""41990.55""}}"",1.9,0.7,1.2,NULL,NULL,NULL,NULL,NULL"
1158,1149,"0,0,""2024-09-21 23:59:04"",""{""V1"": ""308121.91"", ""V9"": {""B"": ""102511.94"", ""R"": ""101495.68"", ""Y"": ""104114.31""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1159,1150,"0,0,""2024-09-21 23:59:04"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1160,1151,"0.0029249999999999996,39,""2024-09-21 23:59:04"",""{""V1"": ""386847.22"", ""V9"": {""B"": ""0.00"", ""R"": ""386848.69"", ""Y"": ""0.00""}}"",3.9,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1161,1152,"0.0024749999999999998,33,""2024-09-21 23:59:04"",""{""V1"": ""201166.20"", ""V9"": {""B"": ""110128.80"", ""R"": ""40728.82"", ""Y"": ""50308.67""}}"",0.7,0.8,1.8,NULL,NULL,NULL,NULL,NULL"
1162,1154,"0.007425000000000001,99,""2024-09-21 23:59:04"",""{""V1"": ""2416829.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1163,1155,"0.009675000000000001,129,""2024-09-21 23:59:04"",""{""V1"": 2837856}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1164,1156,"0.00007500000000000001,1,""2024-09-21 23:59:04"",""{""V1"": ""934000.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1165,1157,"0.00022499999999999997,3,""2024-09-21 23:59:04"",""{""V1"": ""535579.94""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1166,1158,"0.0010499999999999997,14,""2024-09-21 23:59:04"",""{""V1"": ""1731340.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1167,1160,"0.000375,5,""2024-09-21 23:59:04"",""{""V1"": ""831630.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1168,1162,"0.0006000000000000001,8,""2024-09-21 23:59:04"",""{""V1"": ""3824640.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1169,1163,"0.0009750000000000001,13,""2024-09-21 23:59:04"",""{""V1"": ""824060.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1170,1165,"0.002175,29,""2024-09-21 23:59:04"",""{""V1"": ""1385670.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1171,1166,"0.008025,107,""2024-09-21 23:59:04"",""{""V1"": ""3164680.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1172,1167,"0.003,40,""2024-09-21 23:59:04"",""{""V1"": ""1598260.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1173,1168,"0.0045,60,""2024-09-21 23:59:04"",""{""V1"": ""2271050.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1174,1175,"0.07365000000000001,712,""2024-09-21 23:59:04"",""{""V1"": ""2907100.00"", ""V9"": {""B"": ""1043500.00"", ""R"": ""1176500.00"", ""Y"": ""686200.00""}}"",56.6,2.6,38.7,NULL,NULL,NULL,NULL,NULL"
1175,1176,"0.52575,5082.2,""2024-09-21 23:59:04"",""{""V1"": ""218980992.00"", ""V9"": {""B"": ""107523000.00"", ""R"": ""108453000.00"", ""Y"": ""2722000.00""}}"",260.0,213.0,226.0,NULL,NULL,NULL,NULL,NULL"
1176,1143,"0.7970250000000001,10627,""2024-09-22 23:59:04"",""{""V1"": ""45087756.00"", ""V9"": {""B"": ""14912134.00"", ""R"": ""15213201.00"", ""Y"": ""14962421.00""}}"",366.9,348.3,347.5,NULL,NULL,NULL,NULL,NULL"
1177,1145,"0.37657500000000005,5021,""2024-09-22 23:59:04"",""{""V1"": ""16398834.00"", ""V9"": {""B"": ""5521257.50"", ""R"": ""5373339.50"", ""Y"": ""5504291.50""}}"",165.0,168.2,168.8,NULL,NULL,NULL,NULL,NULL"
1178,1146,"0.24989999999999998,3332,""2024-09-22 23:59:04"",""{""V1"": ""16426265.00"", ""V9"": {""B"": ""5503995.50"", ""R"": ""5393294.00"", ""Y"": ""5528976.00""}}"",109.0,112.2,112.0,NULL,NULL,NULL,NULL,NULL"
1179,1147,"0,0,""2024-09-22 23:59:04"",""{""V1"": ""804859.56"", ""V9"": {""B"": ""268161.22"", ""R"": ""268104.81"", ""Y"": ""268593.53""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1180,1148,"0.0039000000000000003,52,""2024-09-22 23:59:04"",""{""V1"": ""232647.33"", ""V9"": {""B"": ""74294.25"", ""R"": ""115230.77"", ""Y"": ""43122.30""}}"",2.6,1.1,1.5,NULL,NULL,NULL,NULL,NULL"
1181,1149,"0,0,""2024-09-22 23:59:04"",""{""V1"": ""308127.53"", ""V9"": {""B"": ""102513.82"", ""R"": ""101497.50"", ""Y"": ""104116.23""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1182,1150,"0,0,""2024-09-22 23:59:04"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1183,1151,"0.017174999999999996,229,""2024-09-22 23:59:04"",""{""V1"": ""409699.84"", ""V9"": {""B"": ""0.00"", ""R"": ""409701.44"", ""Y"": ""0.00""}}"",22.9,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1184,1152,"0.00135,18,""2024-09-22 23:59:04"",""{""V1"": ""202944.73"", ""V9"": {""B"": ""110907.26"", ""R"": ""41051.70"", ""Y"": ""50985.84""}}"",0.3,0.7,0.8,NULL,NULL,NULL,NULL,NULL"
1185,1154,"0.00765,102,""2024-09-22 23:59:04"",""{""V1"": ""2427050.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1186,1155,"0.007350000000000001,98,""2024-09-22 23:59:04"",""{""V1"": 2847633}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1187,1156,"0,0,""2024-09-22 23:59:04"",""{""V1"": ""934010.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1188,1157,"0,0,""2024-09-22 23:59:04"",""{""V1"": ""535579.94""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1189,1160,"0,0,""2024-09-22 23:59:04"",""{""V1"": ""831630.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1190,1162,"0.0006000000000000001,8,""2024-09-22 23:59:04"",""{""V1"": ""3825440.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1191,1163,"0.0009750000000000001,13,""2024-09-22 23:59:04"",""{""V1"": ""825350.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1192,1165,"0.0019500000000000001,26,""2024-09-22 23:59:04"",""{""V1"": ""1388280.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1193,1166,"0.008100000000000001,108,""2024-09-22 23:59:04"",""{""V1"": ""3175520.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1194,1167,"0.0016500000000000002,22,""2024-09-22 23:59:04"",""{""V1"": ""1600500.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1195,1168,"0.0020250000000000003,27,""2024-09-22 23:59:04"",""{""V1"": ""2273790.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1196,1175,"0.05947499999999999,574.9,""2024-09-22 23:59:04"",""{""V1"": ""2986400.00"", ""V9"": {""B"": ""1076200.00"", ""R"": ""1223000.00"", ""Y"": ""686200.00""}}"",46.5,0.0,32.7,NULL,NULL,NULL,NULL,NULL"
1197,1176,"0.17175,1660.2,""2024-09-22 23:59:04"",""{""V1"": ""219210000.00"", ""V9"": {""B"": ""107598000.00"", ""R"": ""108539000.00"", ""Y"": ""2789000.00""}}"",86.0,67.0,75.0,NULL,NULL,NULL,NULL,NULL"
1198,1143,"0.13972500000000002,1863,""2024-09-23 23:59:03"",""{""V1"": ""45274068.00"", ""V9"": {""B"": ""14973988.00"", ""R"": ""15275992.00"", ""Y"": ""15024272.00""}}"",62.8,61.9,61.9,NULL,NULL,NULL,NULL,NULL"
1199,1145,"0.05557499999999999,741,""2024-09-23 23:59:03"",""{""V1"": ""16472978.00"", ""V9"": {""B"": ""5546194.00"", ""R"": ""5397666.50"", ""Y"": ""5529191.00""}}"",24.3,24.9,24.9,NULL,NULL,NULL,NULL,NULL"
1200,1146,"0.05355000000000001,714,""2024-09-23 23:59:03"",""{""V1"": ""16497681.00"", ""V9"": {""B"": ""5528003.50"", ""R"": ""5416795.00"", ""Y"": ""5552963.00""}}"",23.5,24.0,24.0,NULL,NULL,NULL,NULL,NULL"
1201,1147,"0,0,""2024-09-23 23:59:03"",""{""V1"": ""804859.56"", ""V9"": {""B"": ""268161.22"", ""R"": ""268104.81"", ""Y"": ""268593.53""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1202,1148,"0.0006000000000000001,8,""2024-09-23 23:59:03"",""{""V1"": ""233480.28"", ""V9"": {""B"": ""74577.34"", ""R"": ""115646.06"", ""Y"": ""43256.89""}}"",0.4,0.1,0.3,NULL,NULL,NULL,NULL,NULL"
1203,1149,"0,0,""2024-09-23 23:59:03"",""{""V1"": ""308159.66"", ""V9"": {""B"": ""102524.66"", ""R"": ""101508.08"", ""Y"": ""104126.89""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1204,1150,"0,0,""2024-09-23 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1205,1151,"0.00135,18,""2024-09-23 23:59:03"",""{""V1"": ""411492.91"", ""V9"": {""B"": ""0.00"", ""R"": ""411494.31"", ""Y"": ""0.00""}}"",1.8,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1206,1152,"0.001875,25,""2024-09-23 23:59:03"",""{""V1"": ""205421.12"", ""V9"": {""B"": ""112243.80"", ""R"": ""41510.02"", ""Y"": ""51667.35""}}"",0.5,0.7,1.3,NULL,NULL,NULL,NULL,NULL"
1207,1154,"0.01095,146,""2024-09-23 23:59:03"",""{""V1"": ""2441660.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1208,1155,"0.013274999999999999,177,""2024-09-23 23:59:03"",""{""V1"": 2865338}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1209,1156,"0.0032249999999999996,43,""2024-09-23 23:59:03"",""{""V1"": ""938350.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1210,1157,"0.003974999999999999,53,""2024-09-23 23:59:03"",""{""V1"": ""540870.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1211,1158,"0.00975,130,""2024-09-23 23:59:03"",""{""V1"": ""1744420.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1212,1160,"0,0,""2024-09-23 23:59:03"",""{""V1"": ""831640.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1213,1162,"0.007875,105,""2024-09-23 23:59:03"",""{""V1"": ""3835910.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1214,1163,"0.0065249999999999996,87,""2024-09-23 23:59:03"",""{""V1"": ""834090.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1215,1165,"0.0062250000000000005,83,""2024-09-23 23:59:03"",""{""V1"": ""1396630.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1216,1166,"0.013875,185,""2024-09-23 23:59:03"",""{""V1"": ""3193990.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1217,1167,"0.007574999999999999,101,""2024-09-23 23:59:03"",""{""V1"": ""1610550.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1218,1168,"0.0065249999999999996,87,""2024-09-23 23:59:03"",""{""V1"": ""2282470.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1219,1175,"0.269625,2606.4,""2024-09-23 23:59:03"",""{""V1"": ""3345900.00"", ""V9"": {""B"": ""1205700.00"", ""R"": ""1359000.00"", ""Y"": ""780200.00""}}"",136.0,94.0,129.5,NULL,NULL,NULL,NULL,NULL"
1220,1176,"0.71625,6923.8,""2024-09-23 23:59:03"",""{""V1"": ""220164992.00"", ""V9"": {""B"": ""107927000.00"", ""R"": ""108850000.00"", ""Y"": ""3103000.00""}}"",311.0,314.0,329.0,NULL,NULL,NULL,NULL,NULL"
1221,1143,"0.5510250000000001,7347,""2024-09-24 23:59:03"",""{""V1"": ""46008720.00"", ""V9"": {""B"": ""15216228.00"", ""R"": ""15526845.00"", ""Y"": ""15265751.00""}}"",250.9,241.5,242.2,NULL,NULL,NULL,NULL,NULL"
1222,1145,"0.33329999999999993,4444,""2024-09-24 23:59:03"",""{""V1"": ""16917358.00"", ""V9"": {""B"": ""5695686.50"", ""R"": ""5544275.00"", ""Y"": ""5677496.00""}}"",146.6,148.3,149.5,NULL,NULL,NULL,NULL,NULL"
1223,1146,"0.06555000000000001,874,""2024-09-24 23:59:03"",""{""V1"": ""16585089.00"", ""V9"": {""B"": ""5557305.50"", ""R"": ""5445511.00"", ""Y"": ""5582272.50""}}"",28.7,29.3,29.3,NULL,NULL,NULL,NULL,NULL"
1224,1147,"0.01425,190,""2024-09-24 23:59:03"",""{""V1"": ""823882.81"", ""V9"": {""B"": ""274526.00"", ""R"": ""274452.66"", ""Y"": ""274904.13""}}"",6.3,6.3,6.4,NULL,NULL,NULL,NULL,NULL"
1225,1148,"0.0006000000000000001,8,""2024-09-24 23:59:03"",""{""V1"": ""234313.50"", ""V9"": {""B"": ""74848.06"", ""R"": ""116061.61"", ""Y"": ""43403.81""}}"",0.4,0.1,0.3,NULL,NULL,NULL,NULL,NULL"
1226,1149,"0.00975,130,""2024-09-24 23:59:03"",""{""V1"": ""321137.50"", ""V9"": {""B"": ""106822.54"", ""R"": ""105820.88"", ""Y"": ""108494.07""}}"",4.3,4.4,4.3,NULL,NULL,NULL,NULL,NULL"
1227,1150,"0,0,""2024-09-24 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1228,1151,"0.008025,107,""2024-09-24 23:59:03"",""{""V1"": ""422160.75"", ""V9"": {""B"": ""0.00"", ""R"": ""422162.22"", ""Y"": ""0.00""}}"",10.7,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1229,1152,"0.001125,15,""2024-09-24 23:59:03"",""{""V1"": ""206924.73"", ""V9"": {""B"": ""113063.25"", ""R"": ""41794.27"", ""Y"": ""52067.34""}}"",0.3,0.4,0.8,NULL,NULL,NULL,NULL,NULL"
1230,1154,"0.016200000000000003,216,""2024-09-24 23:59:03"",""{""V1"": ""2463210.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1231,1155,"0.00945,126,""2024-09-24 23:59:03"",""{""V1"": 2877890}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1232,1156,"0.006375,85,""2024-09-24 23:59:03"",""{""V1"": ""946850.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1233,1157,"0.0049499999999999995,66,""2024-09-24 23:59:03"",""{""V1"": ""547430.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1234,1158,"0.009600000000000001,128,""2024-09-24 23:59:03"",""{""V1"": ""1757260.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1235,1160,"0.0020999999999999994,28,""2024-09-24 23:59:03"",""{""V1"": ""834420.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1236,1161,"0.005550000000000001,74,""2024-09-24 23:59:03"",""{""V1"": ""1752580.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1237,1162,"0.006375,85,""2024-09-24 23:59:03"",""{""V1"": ""3844420.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1238,1163,"0.006300000000000001,84,""2024-09-24 23:59:03"",""{""V1"": ""842510.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1239,1165,"0.007274999999999999,97,""2024-09-24 23:59:03"",""{""V1"": ""1406310.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1240,1166,"0.017325000000000004,231,""2024-09-24 23:59:03"",""{""V1"": ""3217130.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1241,1167,"0.012299999999999998,164,""2024-09-24 23:59:03"",""{""V1"": ""1626920.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1242,1168,"0.016649999999999998,222,""2024-09-24 23:59:03"",""{""V1"": ""2304690.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1243,1175,"0.25792499999999996,2493.3,""2024-09-24 23:59:03"",""{""V1"": ""3689800.00"", ""V9"": {""B"": ""1331700.00"", ""R"": ""1485600.00"", ""Y"": ""871300.00""}}"",126.6,91.1,126.0,NULL,NULL,NULL,NULL,NULL"
1244,1176,"0.7245,7003.5,""2024-09-24 23:59:03"",""{""V1"": ""221131008.00"", ""V9"": {""B"": ""108255000.00"", ""R"": ""109148000.00"", ""Y"": ""3442000.00""}}"",298.0,339.0,328.0,NULL,NULL,NULL,NULL,NULL"
1245,1143,"0.5612999999999999,7484,""2024-09-25 23:59:03"",""{""V1"": ""46757168.00"", ""V9"": {""B"": ""15462050.00"", ""R"": ""15783783.00"", ""Y"": ""15511424.00""}}"",256.9,245.7,245.8,NULL,NULL,NULL,NULL,NULL"
1246,1145,"0.40095000000000003,5346,""2024-09-25 23:59:03"",""{""V1"": ""17452002.00"", ""V9"": {""B"": ""5875336.00"", ""R"": ""5720286.50"", ""Y"": ""5856439.50""}}"",176.0,178.9,179.6,NULL,NULL,NULL,NULL,NULL"
1247,1146,"0,0,""2024-09-25 23:59:03"",""{""V1"": ""16585089.00"", ""V9"": {""B"": ""5557305.50"", ""R"": ""5445511.00"", ""Y"": ""5582272.50""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1248,1147,"0,0,""2024-09-25 23:59:03"",""{""V1"": ""823882.81"", ""V9"": {""B"": ""274526.00"", ""R"": ""274452.66"", ""Y"": ""274904.13""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1249,1148,"0,0,""2024-09-25 23:59:03"",""{""V1"": ""234317.63"", ""V9"": {""B"": ""74849.33"", ""R"": ""116063.65"", ""Y"": ""43404.65""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1250,1149,"0.009375,125,""2024-09-25 23:59:03"",""{""V1"": ""333674.63"", ""V9"": {""B"": ""110961.21"", ""R"": ""110014.05"", ""Y"": ""112699.37""}}"",4.2,4.2,4.1,NULL,NULL,NULL,NULL,NULL"
1251,1150,"0,0,""2024-09-25 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1252,1151,"0.009899999999999999,132,""2024-09-25 23:59:03"",""{""V1"": ""435379.16"", ""V9"": {""B"": ""0.00"", ""R"": ""435381.44"", ""Y"": ""0.00""}}"",13.2,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1253,1152,"0.0027,36,""2024-09-25 23:59:03"",""{""V1"": ""210480.69"", ""V9"": {""B"": ""115103.02"", ""R"": ""42481.14"", ""Y"": ""52896.61""}}"",0.7,0.8,2.0,NULL,NULL,NULL,NULL,NULL"
1254,1154,"0.011325,151,""2024-09-25 23:59:03"",""{""V1"": ""2478349.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1255,1155,"0.0035250000000000004,47,""2024-09-25 23:59:03"",""{""V1"": 2882545}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1256,1156,"0.0048000000000000004,64,""2024-09-25 23:59:03"",""{""V1"": ""953280.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1257,1157,"0.004050000000000001,54,""2024-09-25 23:59:03"",""{""V1"": ""552870.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1258,1158,"0.011024999999999998,147,""2024-09-25 23:59:03"",""{""V1"": ""1772000.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1259,1160,"0.0008250000000000001,11,""2024-09-25 23:59:03"",""{""V1"": ""835480.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1260,1162,"0.007425000000000001,99,""2024-09-25 23:59:03"",""{""V1"": ""3854370.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1261,1163,"0.0027,36,""2024-09-25 23:59:03"",""{""V1"": ""846080.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1262,1165,"0.006600000000000001,88,""2024-09-25 23:59:03"",""{""V1"": ""1415140.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1263,1166,"0.014174999999999998,189,""2024-09-25 23:59:03"",""{""V1"": ""3236050.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1264,1167,"0.008025,107,""2024-09-25 23:59:03"",""{""V1"": ""1637640.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1265,1168,"0.0195,260,""2024-09-25 23:59:03"",""{""V1"": ""2330730.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1266,1175,"0.26122500000000004,2525.2,""2024-09-25 23:59:03"",""{""V1"": ""4038100.00"", ""V9"": {""B"": ""1458500.00"", ""R"": ""1615200.00"", ""Y"": ""963100.00""}}"",129.6,91.8,126.8,NULL,NULL,NULL,NULL,NULL"
1267,1176,"0.80475,7779.2,""2024-09-25 23:59:03"",""{""V1"": ""222204000.00"", ""V9"": {""B"": ""108637000.00"", ""R"": ""109477000.00"", ""Y"": ""3803000.00""}}"",329.0,361.0,382.0,NULL,NULL,NULL,NULL,NULL"
1268,1143,"0.5586749999999999,7449,""2024-09-26 23:59:03"",""{""V1"": ""47502064.00"", ""V9"": {""B"": ""15707811.00"", ""R"": ""16037262.00"", ""Y"": ""15757080.00""}}"",253.5,245.7,245.8,NULL,NULL,NULL,NULL,NULL"
1269,1145,"0.208275,2777,""2024-09-26 23:59:03"",""{""V1"": ""17729716.00"", ""V9"": {""B"": ""5968802.00"", ""R"": ""5810704.50"", ""Y"": ""5950273.00""}}"",90.4,93.8,93.5,NULL,NULL,NULL,NULL,NULL"
1270,1146,"0.18952499999999997,2527,""2024-09-26 23:59:03"",""{""V1"": ""16837790.00"", ""V9"": {""B"": ""5643108.00"", ""R"": ""5527509.00"", ""Y"": ""5667173.00""}}"",82.0,84.9,85.8,NULL,NULL,NULL,NULL,NULL"
1271,1147,"0,0,""2024-09-26 23:59:03"",""{""V1"": ""823882.81"", ""V9"": {""B"": ""274526.00"", ""R"": ""274452.66"", ""Y"": ""274904.13""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1272,1148,"0.00225,30,""2024-09-26 23:59:03"",""{""V1"": ""237324.92"", ""V9"": {""B"": ""75776.02"", ""R"": ""117552.75"", ""Y"": ""44000.50""}}"",1.5,0.6,0.9,NULL,NULL,NULL,NULL,NULL"
1273,1149,"0.009524999999999999,127,""2024-09-26 23:59:03"",""{""V1"": ""346377.34"", ""V9"": {""B"": ""115241.13"", ""R"": ""114097.87"", ""Y"": ""117038.38""}}"",4.1,4.3,4.3,NULL,NULL,NULL,NULL,NULL"
1274,1150,"0,0,""2024-09-26 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1275,1151,"0.009975000000000001,133,""2024-09-26 23:59:03"",""{""V1"": ""448726.78"", ""V9"": {""B"": ""0.00"", ""R"": ""448729.00"", ""Y"": ""0.00""}}"",13.3,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
